Keywords_relevance,Hashtags_relevance,binary_Mentions_relevance,Interaction_rate,Mention_count,Followers_Followings,Seniority,Listed_count,Length,binary_Hashtags,binary_URL,binary_Multimdia,Popularity,Relevance
0,1,0,0.5,0,9,3,105,138,1,1,0,3,1
0,0,0,0,0,26,4,58,136,0,1,0,2,0
0,0,0,0,0,14,7,989,128,1,1,0,18,0
0,0,0,1,0,17,7,325,117,0,1,0,7,1
0,0,0,0.5,0,34,6,1017,129,1,0,1,10,0
0,0,0,0,0,305,7,4128,120,0,1,0,61,0
1,1,0,1,0,6188,8,24238,115,1,1,0,403,1
0,0,0,0,0,14,7,989,139,0,1,0,3,0
0,0,0,0,0,305,7,4128,119,0,1,0,12,0
1,0,0,0.33,0,34,6,1017,140,1,0,1,30,1
0,0,0,0,0,0,1,34,121,1,1,0,3,0
1,0,0,0.58,0,5050,8,5189,139,0,1,0,162,0
0,0,0,0.33,0,168,8,1148,138,0,1,0,184,1
1,0,0,0,0,305,7,4128,106,0,1,0,92,0
1,0,0,0,0,4,2,53,139,1,0,1,3,0
1,0,0,0.54,0,5050,8,5189,139,0,1,0,229,1
2,1,0,0,0,439,8,969,108,1,1,0,70,0
0,0,0,0,0,1,5,196,136,0,1,0,2,0
2,0,0,0.57,0,5050,8,5189,123,0,1,0,270,1
0,0,0,0,0,305,7,4128,112,0,1,0,20,0
0,0,0,0,0,305,7,4128,132,0,1,0,7,0
0,0,0,0,0,16,7,486,137,0,1,0,1,1
0,0,0,0,0,305,7,4128,120,0,1,0,66,0
0,0,0,0.6,0,5050,8,5189,140,0,1,0,51,0
0,0,0,0,0,219,6,610,128,0,1,0,7,1
0,0,0,0,0,3,7,675,109,0,1,0,2,0
1,0,0,0,0,3,4,130,93,1,1,0,7,0
0,2,0,0.6,0,9,3,105,136,1,1,0,5,1
2,0,0,0,0,8,3,296,77,0,1,0,7,0
0,0,0,0,0,14,7,989,131,1,1,0,4,0
1,0,0,0.75,0,62,8,2670,128,1,1,0,94,1
0,0,0,1,0,1,7,57,133,0,1,0,6,0
0,0,0,1,0,0,5,216,97,0,1,0,1,0
3,0,0,0.8,0,62,8,2670,96,1,1,0,101,1
0,0,0,0,0,2,5,329,135,1,1,0,0,0
0,0,0,0,0,3,7,401,139,1,1,0,3,0
1,1,0,0.83,0,62,8,2670,124,1,1,0,114,1
0,0,0,0,0,10,7,65,109,0,1,0,5,0
3,0,0,0.56,0,5050,8,5189,122,0,1,0,103,0
0,0,0,0,0,14,7,989,139,0,1,0,15,1
0,0,0,0.13,0,14,7,989,139,0,1,0,13,0
0,0,0,0.5,0,48,7,5130,136,0,1,0,145,0
3,2,0,0.67,0,141,4,983,121,1,1,0,100,1
0,0,0,0.25,0,71,6,274,85,0,1,0,2,0
0,0,0,0,0,3,7,675,81,0,0,1,5,0
6,0,0,0.5,0,100,6,1607,132,1,1,0,29,1
0,0,0,0.11,0,14,7,989,139,0,1,0,5,0
1,0,0,0.17,0,1,7,286,140,0,1,0,1,0
0,0,0,0,0,3,7,201,81,0,1,0,1,1
0,0,0,0,0,1,7,271,78,1,1,0,3,0
0,0,0,0,0,2,5,329,136,1,1,0,2,0
0,0,0,0.43,0,168,8,1148,134,0,1,0,166,1
1,0,0,0.5,0,168,8,1148,138,1,1,0,143,0
3,0,0,0.1,0,14,7,989,139,1,1,0,29,0
0,0,0,0,0,8,3,296,93,0,1,0,7,1
0,0,0,0,0,305,7,4128,83,0,1,0,10,0
0,0,0,0,0,439,8,969,95,0,1,0,70,0
0,0,0,0.5,0,34,6,1017,133,1,1,0,55,1
0,0,0,0,0,3,3,161,137,1,1,0,2,0
0,0,0,0.33,0,2,8,561,118,0,1,0,7,0
1,0,0,0.53,0,5050,8,5189,104,0,1,0,227,1
0,0,0,0,0,305,7,4128,115,0,1,0,29,0
0,0,0,0,0,2,5,329,136,0,1,0,0,0
1,0,0,0.33,0,48,7,5130,132,0,1,0,120,1
0,0,0,0,0,26,4,58,113,1,1,0,0,0
0,0,0,0,0,3,7,37,85,1,1,0,0,0
3,0,0,0.44,0,168,8,1148,138,1,1,0,174,1
0,0,0,0,0,2,5,329,136,1,1,0,0,0
0,0,0,0.5,0,168,8,1148,121,0,1,0,125,0
0,3,0,0.75,0,141,4,983,114,1,1,0,100,1
0,0,0,0.8,0,141,4,983,139,0,1,0,43,0
1,0,0,0.86,0,62,8,2670,115,0,1,0,78,0
1,0,0,0.5,0,8,3,296,131,0,1,0,5,1
0,0,0,1,0,16,7,486,71,0,1,0,1,0
0,0,0,0.09,0,14,7,989,132,1,1,0,4,0
0,0,0,0.45,0,168,8,1148,139,0,1,0,456,1
0,0,0,0.6,0,34,6,1017,122,1,1,0,6,0
0,0,0,0.67,0,100,6,1607,124,1,1,0,4,0
0,0,0,0,0,3,6,78,139,1,1,0,15,1
1,0,0,0,0,5,3,258,129,1,1,0,2,0
1,0,0,0.75,0,62,8,2670,119,0,1,0,101,0
1,0,0,0.5,0,100,6,1607,129,1,1,0,44,1
3,1,0,0,0,5,3,258,113,1,1,0,1,0
0,0,0,0,0,7,4,877,138,1,1,0,16,0
0,0,0,0,0,7,4,877,139,1,1,0,44,1
0,0,0,0.5,0,7,4,877,139,1,1,0,13,0
0,0,0,0,0,2,5,329,136,0,1,0,2,0
2,0,0,0.56,0,5050,8,5189,138,0,1,0,138,1
0,0,0,0,0,2,5,329,130,1,1,0,8,0
0,4,0,0.67,0,141,4,983,105,1,1,0,102,0
2,0,0,0.6,0,100,6,1607,131,1,0,0,75,1
0,0,0,0,0,5,3,258,100,1,1,0,1,0
0,0,0,0,0,2,5,329,136,0,1,0,0,0
0,0,0,0,0,1,6,1115,138,1,1,0,2,1
0,0,0,0,0,3,8,203,125,1,1,0,5,0
0,0,0,0,0,5,3,258,32,1,1,0,4,0
1,0,0,0.67,0,100,6,1607,120,1,1,0,47,1
0,0,0,0,0,305,7,4128,106,0,1,0,43,0
0,0,0,0,0,7,7,276,121,1,1,0,1,0
0,0,0,0,0,0,4,19,138,0,1,0,27,1
2,0,0,0,0,7,7,276,108,1,1,0,0,0
1,0,0,0,0,2,5,329,136,1,1,0,1,0
1,0,0,0.58,0,5050,8,5189,124,0,1,0,113,1
0,0,0,0.67,0,9,3,105,132,0,1,0,0,0
0,0,0,0,0,305,7,4128,109,0,1,0,57,0
2,0,0,0,0,3,6,81,133,1,1,0,67,1
0,0,0,0,0,1,5,196,136,1,1,0,0,0
0,0,0,0,0,2,5,329,136,1,1,0,0,0
2,1,0,0.33,0,7,4,877,139,1,1,0,90,1
1,3,0,0.5,0,7,4,877,139,1,1,0,90,0
1,2,0,0,0,2,7,1168,135,1,1,0,9,0
0,1,0,0.5,0,1,7,57,137,1,1,0,5,1
1,1,0,0,0,7,7,276,129,1,1,0,3,0
0,0,0,0,0,1,5,196,136,1,1,0,3,0
0,4,0,0.57,0,141,4,983,107,1,1,0,78,1
2,5,0,0.63,0,141,4,983,96,1,1,0,135,1
0,0,0,0,0,3,7,675,92,0,1,0,1,0
0,0,0,0,0,2,5,329,136,1,1,0,10,0
3,0,0,0.5,0,48,7,5130,63,1,0,1,111,1
0,0,0,0,0,3,7,675,139,1,1,0,19,0
5,1,0,0.5,0,34,6,1017,129,1,1,0,6,0
2,0,0,0.5,0,168,8,1148,64,1,0,1,228,1
3,0,0,0.08,0,14,7,989,139,0,1,0,34,0
0,0,0,0,0,2,5,329,136,1,1,0,6,0
0,0,0,0.6,0,5050,8,5189,139,0,1,0,44,1
0,0,0,0,0,2,5,329,136,0,1,0,8,0
0,1,0,0.71,0,100,6,1607,138,1,1,0,36,0
2,0,0,0.63,0,100,6,1607,131,1,1,0,11,1
1,1,0,1,0,6188,8,24238,119,1,1,0,318,1
0,0,0,0,0,5,3,258,37,1,1,0,0,0
0,0,0,0.6,0,48,7,5130,134,0,1,0,89,0
0,0,0,1,0,6188,8,24238,136,1,1,0,260,1
1,2,0,0.33,0,1,6,1115,137,1,0,0,71,0
0,0,0,1,0,6188,8,24238,118,0,1,0,69,0
0,0,0,0.43,0,34,6,1017,139,0,1,0,28,1
1,1,0,0.83,0,6188,8,24238,138,1,1,0,163,0
0,0,0,0.67,0,100,6,1607,58,0,1,0,65,0
0,6,0,0.67,0,141,4,983,100,1,1,0,153,1
0,7,0,0.7,0,141,4,983,101,1,1,0,62,1
0,0,0,0.6,0,100,6,1607,137,1,1,0,31,0
0,0,0,0,0,305,7,4128,109,0,1,0,37,0
0,0,0,0.2,0,71,6,274,122,0,1,0,1,1
0,0,0,0,0,5,3,258,39,1,1,0,4,0
0,0,0,0,0,4,5,475,62,0,1,0,11,0
2,1,0,0.57,0,9,3,105,135,1,1,0,8,1
0,0,0,0,0,2,7,1168,44,0,1,0,0,0
0,0,0,0.54,0,168,8,1148,86,1,1,0,119,1
0,0,0,0.25,0,2,8,561,118,0,1,0,5,0
0,0,0,0.5,0,16,7,486,111,1,1,0,0,0
0,0,0,0.55,0,100,6,1607,138,1,1,0,12,1
1,0,0,0.33,0,71,6,274,104,0,1,0,1,0
3,0,0,0,0,305,7,4128,122,0,1,0,50,0
0,0,0,0.63,0,9,3,105,130,1,1,0,1,1
0,0,0,0.29,0,71,6,274,82,0,1,0,2,0
2,1,0,0,0,7,7,276,134,1,1,0,4,0
0,0,0,0.5,0,34,6,1017,106,0,1,0,12,1
0,0,0,0,0,10,7,65,56,0,1,0,2,0
0,0,0,0,0,305,7,4128,114,0,1,0,28,0
0,0,0,0.67,0,1,7,57,139,0,1,0,7,1
0,0,0,0.14,0,1,7,286,135,1,1,0,0,0
3,0,0,0,0,2,7,1168,139,0,1,0,18,0
6,0,0,0.62,0,5050,8,5189,128,0,1,0,385,1
1,0,0,0,0,305,7,4128,121,0,1,0,16,0
0,0,0,0,0,3,7,2232,32,1,0,0,82,0
0,0,0,0,0,3,7,2232,118,0,0,0,228,1
0,0,0,0.5,0,3,7,2232,98,1,1,0,98,0
2,0,0,1,0,219,6,610,134,0,1,0,7,0
3,0,0,0.64,0,5050,8,5189,138,1,1,0,71,1
3,0,0,0.65,0,5050,8,5189,139,0,1,0,329,1
0,1,0,0.58,0,100,6,1607,135,1,1,0,16,0
0,8,0,0.73,0,141,4,983,115,1,1,0,101,0
0,8,0,0.67,0,141,4,983,96,1,1,0,56,1
0,0,0,0,0,26,4,58,76,1,0,1,1,0
2,2,0,0.33,0,16,7,486,135,1,1,0,5,0
0,0,0,0.71,0,6188,8,24238,125,1,1,0,1128,1
3,0,0,0.67,0,8,3,296,134,1,1,0,26,0
3,0,0,0,0,305,7,4128,114,0,1,0,31,0
1,0,0,0.56,0,34,6,1017,139,1,1,0,17,1
0,0,0,0,0,3,8,203,139,0,1,0,6,0
1,0,0,0.54,0,100,6,1607,139,1,1,0,29,0
1,0,0,0.67,0,5050,8,5189,139,0,1,0,66,1
1,0,0,0.6,0,34,6,1017,134,1,1,0,6,0
1,0,0,0,0,4,5,475,87,0,1,0,2,0
7,0,0,0.68,0,5050,8,5189,139,0,1,0,66,1
5,0,0,0.69,0,5050,8,5189,139,0,1,0,137,0
0,0,0,0,0,4,5,475,93,0,1,0,2,0
3,0,0,0.67,0,5050,8,5189,133,0,1,0,55,1
0,0,0,0,0,0,1,34,86,1,0,0,1,0
0,0,0,0.68,0,5050,8,5189,128,0,1,0,69,0
0,0,0,0.75,0,1,7,57,95,0,0,1,1,1
4,0,0,0.66,0,5050,8,5189,134,1,1,0,133,0
4,0,0,0.63,0,5050,8,5189,135,1,1,0,184,0
2,0,0,0.61,0,5050,8,5189,128,0,1,0,96,1
0,0,0,0.5,0,8,3,296,126,1,1,0,9,0
1,0,0,0.25,0,16,7,486,137,0,1,0,1,0
0,0,0,0.63,0,5050,8,5189,133,0,1,0,276,1
5,0,0,0.64,0,5050,8,5189,139,0,1,0,98,1
3,0,0,0.4,0,7,4,877,139,1,1,0,36,0
0,0,0,0.2,0,16,7,486,136,0,1,0,0,0
0,0,0,0.5,0,100,6,1607,130,0,1,0,54,1
0,0,0,0,0,41,7,229,114,0,1,0,0,0
0,0,0,0.17,0,16,7,486,138,0,0,1,1,0
0,3,0,0.67,0,9,3,105,129,1,1,0,7,1
0,0,0,0.67,0,62,8,2670,70,0,1,0,93,0
0,0,0,0.75,0,6188,8,24238,139,1,1,0,236,1
0,0,0,0,0,10,7,65,140,0,1,0,0,0
1,0,0,0.55,0,34,6,1017,120,1,1,0,19,0
8,0,0,0.65,0,5050,8,5189,117,1,1,0,185,1
1,2,0,0.25,0,1,6,1115,126,1,1,0,7,0
1,1,0,0,0,7,7,276,124,1,0,1,2,0
0,0,0,0,0,305,7,4128,107,0,1,0,49,1
1,0,0,0.5,0,34,6,1017,134,1,1,0,36,0
0,0,0,0.14,0,16,7,486,125,0,1,0,4,0
1,0,0,0,0,1,0,20,50,0,1,0,6,1
0,0,0,0.06,0,305,7,4128,87,0,1,0,22,0
0,0,0,0.13,0,16,7,486,120,1,1,0,14,0
1,1,0,0.78,0,6188,8,24238,121,1,1,0,313,1
2,0,0,0.13,0,1,7,286,139,1,1,0,1,0
0,0,0,0,0,5,3,258,131,1,1,0,0,0
8,1,0,0.66,0,5050,8,5189,139,1,1,0,272,1
0,0,0,0.4,0,8,3,296,139,1,0,1,11,0
1,0,0,0.11,0,1,7,286,138,1,1,0,0,0
1,1,0,0,0,3,8,203,126,1,1,0,4,1
0,0,0,0.25,0,71,6,274,125,0,1,0,0,0
7,0,0,0.22,0,71,6,274,135,0,1,0,2,0
10,0,0,0.67,0,5050,8,5189,129,0,1,0,312,1
0,0,0,0.33,0,3,7,2232,16,0,0,0,43,0
1,0,0,0,0,0,1,34,132,1,1,0,4,0
4,0,0,0.68,0,5050,8,5189,125,1,1,0,96,1
3,0,0,0.11,0,16,7,486,122,1,1,0,6,0
1,0,0,0.08,0,14,7,989,137,1,1,0,49,0
8,2,0,0.68,0,5050,8,5189,139,1,1,0,78,1
2,0,0,0.2,0,2,8,561,108,0,1,0,8,0
5,0,0,0.69,0,5050,8,5189,140,0,1,0,189,0
2,0,0,0.68,0,5050,8,5189,133,0,1,0,121,1
0,0,0,0,0,5,3,258,89,1,1,0,3,0
0,0,0,0.25,0,3,7,2232,139,0,0,0,93,0
4,4,0,0.7,0,9,3,105,129,1,1,0,5,1
0,0,0,0,0,3,7,675,119,1,0,1,10,0
0,0,0,0,0,4,5,475,66,0,1,0,2,0
0,0,0,0.53,0,100,6,1607,124,1,1,0,52,1
0,0,0,0,0,4,5,475,81,0,1,0,2,0
0,0,0,0,0,26,4,58,129,1,1,0,1,0
0,0,0,0.33,0,8,3,296,126,0,0,0,4,1
0,0,0,0.2,0,3,7,2232,94,1,1,0,43,0
8,3,0,0.68,0,5050,8,5189,127,1,1,0,64,0
1,0,0,0.67,0,5050,8,5189,123,0,1,0,163,1
2,0,0,0.06,0,305,7,4128,104,0,1,0,6,0
12,3,0,0.67,0,5050,8,5189,121,1,1,0,60,1
0,0,0,0,0,4,5,475,100,0,1,0,10,1
7,4,0,0.68,0,5050,8,5189,104,1,1,0,57,0
0,0,0,0.06,0,305,7,4128,98,0,1,0,94,0
5,0,0,0.67,0,5050,8,5189,124,0,1,0,56,1
4,0,0,0.67,0,5050,8,5189,121,0,1,0,54,0
0,0,0,0.05,0,305,7,4128,111,0,1,0,58,0
3,0,0,0.07,0,14,7,989,137,1,1,0,14,1
0,4,0,0.66,0,5050,8,5189,139,1,1,0,52,0
0,0,0,0.05,0,305,7,4128,121,0,1,0,43,0
0,4,0,0.65,0,5050,8,5189,116,1,0,1,172,1
0,5,0,0.65,0,5050,8,5189,137,1,0,1,65,0
4,5,0,0.64,0,5050,8,5189,105,1,1,0,85,0
2,0,0,0.63,0,5050,8,5189,139,0,1,0,189,1
7,5,0,0.63,0,5050,8,5189,54,1,0,1,195,0
2,2,0,0.73,0,9,3,105,129,1,1,0,1,0
4,0,0,0.62,0,5050,8,5189,112,0,1,0,67,1
0,0,0,0.63,0,5050,8,5189,137,0,1,0,242,1
0,0,0,0.17,0,3,7,2232,71,0,0,1,47,0
0,0,0,0.56,0,100,6,1607,134,1,1,0,8,0
0,9,0,0.69,0,141,4,983,108,1,1,0,110,1
0,0,0,0.1,0,16,7,486,130,1,1,0,7,0
1,0,0,0,0,7,7,276,138,1,1,0,8,0
5,0,0,0,0,166,7,582,78,0,1,0,11,1
0,0,0,0.1,0,1,7,286,138,1,1,0,4,0
2,2,0,0.8,0,1,7,57,120,1,1,0,0,0
2,1,0,0.67,0,9,3,105,138,1,1,0,11,1
0,0,0,0.17,0,4,5,475,74,0,1,0,4,0
0,0,0,0.05,0,305,7,4128,97,0,1,0,30,0
1,0,0,1,0,17,7,325,131,0,1,0,14,1
1,0,0,1,0,17,7,325,138,0,1,0,10,0
0,0,0,0.05,0,305,7,4128,116,0,1,0,78,0
1,0,0,0.46,0,34,6,1017,138,0,1,0,10,1
0,0,0,0.14,0,4,5,475,70,0,1,0,0,0
1,0,0,0.14,0,3,7,2232,76,1,0,0,23,0
7,2,0,0.69,0,9,3,105,136,1,1,0,7,1
0,0,0,0.13,0,4,5,475,52,0,1,0,1,0
2,2,0,0,0,7,7,276,118,1,0,1,4,0
3,2,0,0.8,0,6188,8,24238,134,1,1,0,130,1
3,0,0,0,0,4,2,53,137,0,1,0,11,0
0,0,0,0.04,0,305,7,4128,96,0,1,0,82,0
6,1,0,0.5,0,34,6,1017,139,1,1,0,21,1
2,0,0,0,0,9,2,344,133,0,1,0,22,1
0,0,0,0.13,0,3,7,2232,88,1,1,0,41,0
11,3,0,0.33,0,7,4,877,120,1,1,0,12,0
2,2,0,0.29,0,7,4,877,127,1,1,0,21,1
2,4,0,0.38,0,7,4,877,128,1,1,0,21,0
0,0,0,0,0,2,6,74,125,0,1,0,4,0
0,0,0,0,0,2,6,74,100,0,1,0,8,1
0,0,0,0,0,26,4,58,88,1,1,0,1,0
0,0,0,0,0,7,7,276,91,1,1,0,8,0
0,0,0,0.43,0,8,3,296,93,0,1,0,4,1
0,0,0,0,0,3,7,675,111,0,1,0,5,0
0,0,0,0.13,0,14,7,989,137,1,1,0,75,0
1,0,0,0,0,17553,7,5750,138,1,1,0,1134,1
0,0,0,0,0,7,7,276,139,0,1,0,11,0
0,0,0,0.11,0,3,7,2232,35,0,0,0,24,0
7,0,0,0.64,0,5050,8,5189,139,1,1,0,105,1
1,0,0,0,0,7,7,276,109,1,1,0,0,0
0,0,0,0.04,0,305,7,4128,87,0,1,0,7,0
5,0,0,0.1,0,3,7,2232,140,1,0,0,41,1
0,0,0,0.04,0,305,7,4128,95,0,1,0,42,0
1,0,0,0.71,0,9,3,105,137,1,1,0,3,1
1,0,0,0,0,7,7,276,91,1,1,0,0,0
0,0,0,0,0,26,4,58,139,1,1,0,1,0
0,0,0,0.09,0,16,7,486,134,1,1,0,2,1
0,0,0,0.17,0,16,7,486,115,1,1,0,1,0
4,0,0,0.2,0,71,6,274,86,0,1,0,0,0
0,0,0,0.13,0,14,7,989,128,0,1,0,80,1
1,0,0,0,0,7,7,276,86,1,1,0,1,0
0,0,0,0,0,5,3,258,41,1,1,0,0,0
1,0,0,0.53,0,100,6,1607,139,1,1,0,9,1
0,0,0,0.5,0,166,7,582,51,1,0,1,0,0
0,0,0,0.33,0,166,7,582,75,0,0,1,3,0
0,0,0,0.25,0,166,7,582,78,0,0,1,12,1
2,1,0,0.73,0,9,3,105,135,1,1,0,7,0
0,0,0,0.56,0,100,6,1607,98,0,1,0,12,0
1,0,0,0.64,0,5050,8,5189,136,0,1,0,56,1
0,0,0,0,0,5,3,258,102,1,1,0,0,0
2,0,0,0,0,7,7,276,134,1,1,0,0,0
2,0,0,0.65,0,5050,8,5189,139,0,1,0,126,1
0,0,0,0.18,0,14,7,989,126,1,1,0,2,0
1,0,0,0,0,7,7,276,86,1,1,0,2,0
5,0,0,0.66,0,5050,8,5189,137,0,0,1,148,1
1,0,0,0,0,7,7,276,86,1,1,0,0,0
0,0,0,0,0,7,7,276,136,0,1,0,0,0
1,0,0,0.4,0,166,7,582,54,0,0,1,5,1
0,0,0,0,0,5,3,258,88,1,1,0,1,0
1,0,0,0,0,7,7,276,103,1,1,0,1,0
2,3,0,0.82,0,6188,8,24238,117,1,1,0,206,1
1,0,0,0,0,7,7,276,130,1,1,0,3,0
1,0,0,0,0,7,7,276,87,1,1,0,0,0
2,1,0,0.18,0,3,7,2232,134,1,0,0,144,1
0,0,0,0.57,0,168,8,1148,44,0,1,0,84,0
3,0,0,0,0,3,7,675,72,0,1,0,22,0
2,4,0,0.83,0,6188,8,24238,115,1,1,0,70,1
4,0,0,0.04,0,305,7,4128,123,0,1,0,25,0
1,1,0,0,0,4,2,53,139,1,1,0,8,0
3,1,0,0,0,4,2,53,139,1,1,0,27,1
0,0,0,0.53,0,100,6,1607,140,1,1,0,16,0
0,0,0,0.5,0,100,6,1607,139,1,1,0,8,0
2,0,0,0.66,0,5050,8,5189,124,0,1,0,111,1
0,0,0,0.2,0,1,6,1115,140,1,1,0,5,0
0,0,0,0.04,0,305,7,4128,120,0,1,0,40,0
1,0,0,0.69,0,9,3,105,121,0,1,0,1,1
0,0,0,0,0,5,3,258,65,1,1,0,0,0
1,0,0,0,0,7,7,276,80,1,1,0,2,0
10,0,0,0.67,0,5050,8,5189,137,0,1,0,67,1
2,0,0,0.18,0,71,6,274,89,0,1,0,5,0
0,0,0,0.5,0,166,7,582,130,0,1,0,16,0
4,1,0,0.71,0,9,3,105,126,1,1,0,6,1
0,0,0,0.5,0,8,3,296,94,0,1,0,4,0
0,0,0,0.85,0,6188,8,24238,135,0,1,0,258,0
3,1,0,0.15,0,16,7,486,112,1,1,0,10,1
8,0,0,0.67,0,5050,8,5189,129,1,1,0,94,0
4,0,0,0.53,0,168,8,1148,138,0,1,0,130,0
6,0,0,0.66,0,5050,8,5189,137,0,1,0,73,1
5,0,0,0.5,0,48,7,5130,139,1,1,0,22,0
0,0,0,0.33,0,7,4,877,139,1,1,0,45,0
1,0,0,0.67,0,5050,8,5189,139,0,1,0,85,1
9,0,0,0.67,0,5050,8,5189,139,1,1,0,77,1
8,0,0,0.68,0,5050,8,5189,138,0,1,0,214,0
0,0,0,0.71,0,141,4,983,23,0,1,0,36,0
5,0,0,0.17,0,71,6,274,124,0,1,0,1,1
0,0,0,0.67,0,141,4,983,137,0,0,1,359,0
3,0,0,0.67,0,5050,8,5189,128,0,1,0,89,0
6,0,0,0,0,3,7,675,129,0,1,0,14,1
10,0,0,0.66,0,5050,8,5189,137,0,1,0,52,1
5,0,0,0.66,0,5050,8,5189,125,0,1,0,51,0
1,0,0,0,0,8,7,2285,137,0,1,0,34,0
3,0,0,0.53,0,34,6,1017,122,0,1,0,2,1
4,0,0,0,0,41,7,229,72,0,1,0,1,0
4,5,0,0.72,0,9,3,105,115,1,1,0,6,0
13,1,0,0.65,0,5050,8,5189,138,1,1,0,55,1
0,0,0,0.09,0,1,7,286,128,0,1,0,3,0
1,0,0,0,0,7,7,276,85,1,1,0,1,0
0,0,0,0.3,0,7,4,877,138,0,1,0,33,1
2,2,0,0,0,7,7,276,133,1,0,1,2,0
3,0,0,0.66,0,5050,8,5189,123,0,1,0,127,1
0,0,0,1,0,9,2,344,99,1,1,0,26,1
1,0,0,0.36,0,7,4,877,139,1,1,0,22,0
5,10,0,0.63,0,141,4,983,116,1,1,0,27,1
3,11,0,0.65,0,141,4,983,122,1,1,0,155,0
4,0,0,0.48,0,100,6,1607,139,0,1,0,12,0
0,0,0,0.45,0,100,6,1607,120,1,1,0,40,1
0,0,0,0.21,0,16,7,486,132,0,1,0,5,0
8,0,0,0.66,0,5050,8,5189,134,0,1,0,102,0
0,0,0,0.43,0,48,7,5130,136,0,1,0,50,1
0,0,0,0.17,0,14,7,989,105,1,1,0,6,0
10,0,0,0.65,0,5050,8,5189,122,0,1,0,40,1
21,0,0,0.66,0,5050,8,5189,117,0,1,0,172,0
0,11,0,0.61,0,141,4,983,101,1,1,0,171,0
0,11,0,0.58,0,141,4,983,99,1,1,0,113,1
2,0,0,0,0,7,7,276,118,1,1,0,3,0
1,0,0,0.65,0,5050,8,5189,139,0,1,0,50,0
11,0,0,0.64,0,5050,8,5189,136,0,1,0,82,1
4,0,0,0.64,0,5050,8,5189,139,0,1,0,46,0
5,0,0,0.64,0,5050,8,5189,133,0,1,0,32,0
9,0,0,0.63,0,5050,8,5189,137,0,1,0,26,1
1,0,0,1,0,3,6,81,138,0,1,0,0,0
6,0,0,0.63,0,5050,8,5189,139,0,1,0,38,0
8,0,0,0.63,0,5050,8,5189,124,0,1,0,46,1
4,0,0,0.63,0,5050,8,5189,139,0,1,0,24,0
0,0,0,0.23,0,71,6,274,135,0,1,0,2,0
4,0,0,0.5,0,168,8,1148,139,0,1,0,285,1
3,0,0,0.21,0,71,6,274,130,0,1,0,2,0
0,0,0,0,0,10,7,65,72,0,1,0,5,0
4,2,0,0.79,0,6188,8,24238,117,1,1,0,664,1
0,2,0,0.25,0,3,7,2232,129,1,1,0,103,0
0,0,0,0,0,2,7,1168,116,1,1,0,2,0
0,1,0,0.75,0,17,7,325,88,1,1,0,10,1
8,0,0,0.56,0,34,6,1017,138,1,1,0,76,0
0,0,0,0.53,0,34,6,1017,117,1,1,0,6,0
1,0,0,0.6,0,141,4,983,139,0,1,0,2426,1
5,2,0,0,0,439,8,969,122,1,1,0,168,0
0,0,0,0.6,0,62,8,2670,98,0,1,0,131,0
5,0,0,0.55,0,62,8,2670,135,0,0,1,607,1
0,0,0,0.62,0,5050,8,5189,93,0,1,0,112,1
1,0,0,0.58,0,62,8,2670,139,0,1,0,101,0
3,2,0,0.23,0,3,7,2232,139,1,0,0,65,0
6,0,0,0.54,0,62,8,2670,138,0,1,0,55,1
0,0,0,0.2,0,71,6,274,77,0,1,0,0,0
17,0,0,0.63,0,5050,8,5189,138,0,1,0,48,0
21,0,0,0.62,0,5050,8,5189,138,0,1,0,35,1
0,0,0,0.62,0,141,4,983,72,0,1,0,93,0
16,0,0,0.62,0,5050,8,5189,137,0,1,0,33,0
2,0,0,0.5,0,2,6,74,137,0,1,0,17,1
0,0,0,0.13,0,3,7,675,134,1,0,0,15,0
10,0,0,0.62,0,5050,8,5189,128,0,1,0,94,0
18,0,0,0.61,0,5050,8,5189,138,0,1,0,103,1
24,0,0,0.61,0,5050,8,5189,136,0,1,0,74,0
15,0,0,0.61,0,5050,8,5189,137,0,1,0,34,0
9,0,0,0.6,0,5050,8,5189,135,0,1,0,81,1
5,0,0,0.6,0,5050,8,5189,104,0,1,0,33,1
0,0,0,0.19,0,71,6,274,105,0,1,0,1,0
0,0,0,0,0,10,7,65,88,0,1,0,0,0
0,0,0,0.16,0,14,7,989,139,0,1,0,25,1
0,0,0,0,0,5,3,55,139,0,1,0,2,0
0,0,0,0.04,0,305,7,4128,113,0,1,0,22,0
1,0,0,0.53,0,168,8,1148,139,1,1,0,45,1
0,0,0,0.48,0,100,6,1607,127,1,1,0,33,0
6,0,0,0.11,0,4,5,475,63,0,1,0,2,0
6,0,0,0.57,0,62,8,2670,126,1,1,0,53,1
20,2,0,0.61,0,5050,8,5189,138,1,1,0,126,1
0,2,0,0.21,0,3,7,2232,123,1,0,0,58,0
0,0,0,0.46,0,100,6,1607,82,1,1,0,3,0
0,2,0,0.68,0,9,3,105,133,1,1,0,5,1
0,0,0,0.11,0,3,7,675,123,0,1,0,6,0
0,0,0,0.67,0,1,7,57,91,1,0,1,4,0
0,0,0,0.56,0,168,8,1148,138,0,1,0,66,1
5,0,0,0.2,0,3,7,2232,104,0,0,0,38,0
2,0,0,0.7,0,9,3,105,133,0,0,0,2,0
0,0,0,0,0,2,6,51,99,0,1,0,8,1
0,1,0,0.33,0,7,4,877,135,1,1,0,160,0
2,2,0,0,0,7,7,276,123,1,0,1,3,0
